"Your videos are amazing! The first time that i saw your videos i got inspirated because im not that good at math and i want to improve at it and your videos about your habits and tips for study helped me a lot, thank you so much❤️💛 keep it up!",0.8261,0
"Wait, what college do u go to again?",0.0,0
"Help me, I want to code",0.4588,0
John:  you are wise beyond your years.  Seriously.  Thanks for sharing.,0.7964,0
"""School doesn't matter that much.""
Me: subscribed",-0.0191,59
"Well made video John! Please continue to make eye opening videos like this. - 1st year, university student (major in accountancy)",0.7345,0
Thx for the helpful tips m8,0.7717,0
"Hey John, I have watched many of your videos and see that you read a lot of books. Do you have any to recommend as I was browsing the bookstore and was pretty lost with which is the good ones. Thanks!",0.8588,0
"Sometimes I will be scrolling through my youtube feed looking for unenriching videos to waste time with, but then I see your videos and am inspired to be the best that I can be rather than a shell of a person taken over by instant gratification.",0.9274,4
Wait I love you,0.6369,0
When are more Growth books going to be available?? They ran out so quickly!,0.5492,0
Hi John. What camera you use?,0.0,0
u spend 21 hours a week eating?,0.0,0
your videos keep me so grounded,0.0,0
Who's not going to Havard and is here?,0.0,0
keep inspiring bro. Im currently in my first year of university of computer science too here in italy and im struggling a lot. But since i start to watch your video i start to be more organized and i start breaking more bad habit. Once again keep inspiring bro.,-0.2484,0
"So Harvard is Asgard?




Asgard is not a place, its the people.",0.0,0
Congrats on 200K man! You deserve it!,0.6103,0
Cool! I am really impressed with Number five.,0.7614,0
"Thank you John, you're one of my favorite YouTubers. You will be big here in Youtube with the content you have. From the Philippines",0.6705,0
Hi John! Will you restock the growth book (for international costumers)?,0.4389,1
Amazing backdrops on this one. Super insightful video as per usual too!😁,0.8398,0
"I am reading a book a week because of you, and I love it!!",0.6988,0
"John, it would be really cool, if you will film vlogs as well!!",0.6459,0
"I love all your  videos They are so inspiring . Even though it's not related to this video, I have a question about the college application process. I really want to know if gym scores matters. I know grades aren't the only thing that matters. However, I currently have a 65 in gym, but that doesn't count in my average. Other than that i have a 102 average.",0.6491,0
"Congrats on 200k subscribers!! It's crazy to see how much you've blown up because I've been subcribed since 90k, so congrats",0.7876,0
@johnfish what are the top values you care about?,0.7717,0
i recommend reading The Jazz of Physics (:,0.6908,0
"Ty for sharing I understand what your going through I've been there,",0.6597,0
"Great life lessons, John!",0.6588,0
"hey man, you know what would be a very interesting vlog? You talking about drug use in Harvard (I mean like aderall and that sort of things). Just an idea.",0.6697,0
Luke went to my high school last year!,0.0,0
Ur progress in your videos are highly visible u're really doing great in youtube  thank u for this!!! Wish u all the best johnn,0.9549,0
Very helpful video as I will join college next month 😃,0.6478,0
I’d love to know what Harvard students think of Lesley students!! Is there as much distain as people think there is? 😂,0.6988,0
"hey john if i could help you with bumping with your production value id suggest getting a rode video mic pro, the sound would be way better and is something i dont see on your amazon page!",0.8398,0
Huge fan of your content - keep it up!,0.5983,0
Are you done milking the harvard story bro? Nuff with the clickbait thumbnails lmao I also studied in harvard but at least i won't be making this much videos on harvard title  for sure lmao,0.8945,4
"Really good video, I definitely took that last tip to heart. Keep making videos!💞",0.7542,0
"You are really one of a kind person, so inspiring and unique",0.7755,1
"Well if we are the average of the five people we spend the most time with, then I'm trying to spend some time with you bro, #youknowatimsaying",0.2732,0
Your background or place changes with every lesson you give... amazing but cant figure out the importance #johnfish,0.6858,0
I stan this video and everything in it,0.0,0
"Oh my god, you have so cool courses!! Zehn buddhism!! So cool!!!",0.85,0
"Hey dude , I live in the Netherlands and I really want to thank you. You have helped me planning my homework and gave me new perspectives on what’s behind things going on.🙏👍keep going on.",0.5198,0
my eyes are watering from this one-sided staring contest,0.0,58
I see big things coming from John in next year Zuck was in his sophomore year when he founded Facebook. What will John make do in his sophomore year .,0.0,0
youre at 200k,0.0,0
You're growing sooo fast :D,0.694,0
Thanks♥️,0.0,0
"Can I just say I LOVE your videos! Especially because I just finished my freshmen year of college at UNC and can closely relate to a lot your content. I loved my freshmen year but I know I could do better. So thank you for being an inspiration. I understand you are not perfect, but your efforts to be the best version of yourself are definitely inspiring others, like myself. Keep up the good work.",0.9882,0
new subscriber here!! i found you very impressive keep up the good work 😃😃,0.7951,0
"how are you?   review around havard  Please.
Thank you bro.",0.5859,1
"Great videos, just finished freshman year and can totally relate.",0.6249,0
"I'm about to finish freshman year in a completely different country, and, obviously, at a completely different university, but it turns out the things that I figured out after the first year were extremely similar. Maybe it's something people in this age generally have to deal with. And that's why your videos are great. A lot of them are connected to your experience at Harvard, but the genuineness of it and breadth of your views must resonate with a much larger audience, as I see it.",0.7684,1
"If we are going to somewhere to search for meanings, direction play a crucial role.
John's lessons are OMEGA COMPLEXITY  COMPASS⌚😉",0.34,0
You inspire us all,0.5719,0
"John, you have quickly become one of my favorite YouTubers. Keep up the good videos!",0.7345,0
How is Zen Buddhism?,0.0,0
What are you studying?,0.0,0
Environment is so important. Who you surround yourself with and who you want to become,0.3952,0
"You're like the lovechild of Casey Neistat and Rory Gilmore. I'm sure that doesn't make sense to you, but it makes perfect sense to me! 😅",0.829,0
you're one of my favourite youtubers ever - your videos are so helpful and enjoyable and your 5th tip is so so true! I changed the people who I surround myself with this year and it literally changed my life,0.9008,0
I'm about to start my freshman year in college this september and i want to change a lot of things about my life but I don't really know how because I'm going to be still living home,0.0387,0
Blinking at 5:05,0.0,0
You’re probably the best YouTuber in the world right now.,0.6369,0
"I'm having problems in knowing what I want for me... so... your channel really helps me.
Thank you so much for sharing these great videos",0.8865,0
"John, talk about how OTHER people around you also became more hardworking, productive, growth-focused, and more amazing! You can help more people by sharing more peoples' stories. Plus it's less editing time for you :) and your classmates will love to get on the vids, A LOT, and even compete over it. 

You're welcome :)",0.9731,0
You should really do a Ted talk💪,0.0,0
"Excellent video. Thanks for that, John. For me, this is one of the most useful videos on YouTube I've watched in past couple of months. Personally, I am a freshman at a high school in the Czech Republic and my goal is to get into Harvard. It will be hard because we are educated in a different language and have different university entrance system/exams, but I am working hard on improving my English, GPA, winning contests and preparing for some of the required exams (SAT, TOEFL). I hope it will pay off.",0.9446,0
"You've been helping me buddy, in more ways that I can explain. Keep being you man!",0.3595,0
If you like to read about religion then you have to read more about Islam .. because it’s the second common religion in the world ... actually I wish that you become a Muslim one day❤️,0.6369,1
You look very tired. Get some rest if needed. I love your videos♥️,0.2516,0
Suggestion : Can you also write the brief description about lessons or tips in the description below video.,0.0,0
I love your videos John! They are really eye opening and inspiring to live a fulfilling life and grow as a person.  Thank you :),0.9151,0
"He barely blinks, that's the amount of focus he gives us,  I'd love to converse with him in real life.",0.6369,0
Good!,0.4926,0
"1:38 I see that OnePlus phone, is that the third version?",0.0,0
Gets into Harvard but can’t speak properly... just goes to show the kind of world we live in.,0.0,0
❤️..,0.0,0
You are so brave and smart.. watching you make me feel better.,0.8056,0
You should make a podcast 😭 You’re so humble and you give such enriching and realistic advice..,0.0,0
Congrats on getting Verified!!!!!!,0.6776,0
"Great video john! I've been watching them for quite some time and I found your videos when I searched for a day in the life of college students and your computer science one came up and I've been hooked ever since. I have recently decided to create my own videos to help inspire people as you have done for me (along with other YouTuber's like Casey Neistat) and I'm doing it to help grow as a person and to share my experiences in college as I have just started this summer and I want people  able to search for a day in the life of a computer engineer and actually find a video rather than just have videos over software engineering, electrical engineering, or computer science, because I feel like computer engineering is overlooked so I want to be able to help mend that gap in YouTube and it is primarily because of you, so thank you and keep up the great work on the videos John!",0.9857,0
"Woahth yourth growingth soth fatht, I rememberth whenth you were barelyth getting any viewths",0.0,0
"this was really good
expecting more like this in the future",0.7172,0
I'm in love with this channel.,0.6369,0
Have you ever read The Power of Habit? Highly recommend,0.4201,0
"You are inspiring ! Very useful content and excellent presentation. If the video was a bit shorter, it would have been much more interesting !",0.9227,0
"Hey John, thank you so much for this video. It gave me the perfect advice exactly when I needed it",0.7351,0
"Hilarious reading layperson comments.  So easy to socially engineer their simple minds. 🐑  ""so inspiring"", ""love your philosophy"" 🙄",0.8852,0
https://sites.google.com/utec.edu.pe/angelmottapaz/home,0.0,0
"Handsome lad. Kind, genuine, and pure. And handsome. And smart. And really fucking handsome. Good stuff.",0.9592,0
"Hey, not that this particularly matters, but do you follow a particular faith which drives your motivation or not really? :)",0.5348,0
U inspire me man.,0.5719,0
Bring back minecraft tutorials,0.0,0
John hasn't been able to answer my question but does anyone know if and when his growth book planner on amazon will restock or not?,0.6652,0
🐐,0.0,0
Your a great guy with awesome intentions. Thank you for your insight,0.8934,0
School doesn’t matter that much? Coming from somebody this smart I’ve should dropped out of school in kindergarten,0.4981,0
How much is Harvard,0.0,0
"You should try meditating. It’ll help a whole and as well give you a new perspective on life. Not to long ago I wasn’t the happiest, but through following your method and meditating, it’s helped a whole lot. I’m working on an upcoming brand and watching your videos and following your ways has truly helped me a lot.",0.8338,6
"'It's all about the people', I can relate to this so much! Great video John.",0.6879,0
Love your stuff 💜,0.6369,0
Really good youtuber :v,0.4927,0
John you should be on TED talk,0.0,524
lol how much did Kev Decor pay to put his song at the outro,0.34,0
When will the growth books be back in stock?,0.3818,0
John Fish uses the Harvard name to boost his views.  Without it how many views would he get on any other topic?,0.4019,0
Love your videos. Can't wait to buy your notebook!,0.6696,0
You're going to be a very important person one day.,0.2716,0
bruh blink,0.0,0
Did he meet lil pump at Harvard?,0.0,0
WHAT A NERD!!! EWW,-0.4724,0
"Thanks for sharing your experience! Very grateful I found your channel! Even though I have a question, how do you manage time to have a social life meanwhile all the other things you do? Can't find the time to do so!",0.8711,0
what camera are u using ?,0.0,0
I have a suggestion! Please make a video on what sorts of extra-curricular activities you participate in. Good video man.,0.6696,0
great video!! really inspiring too! im a guy who's in a similar environment as you and your videos really help me a lot in my decision making and my attitude towards school and people around me!!,0.9072,0
"great tips, thank you.",0.765,0
"Very good advice for the last one. If you are the average of the 5 people you are closest with, wouldn't 3 of them be your family?",0.4927,0
❤,0.0,0
"Love what you are doing man, sharing your journey is helping so many people our age",0.8481,0
Looking forward to seeing your updated reading list. It’s inspired me to try to keep up!,0.5411,0
you seem like such an intelligent and kind-hearted person and I really like you. keep being you,0.7906,0
Holy shit that voice man still respect,-0.128,0
"Bro idk how you do it bro, I'm going to college next year and low-key nervous",-0.3612,0
Very inspirational video! You're such a good person and I believe you'll be so succeful in life. :),0.8685,1
"I was 3rd, but like an idiot, I deleted that comment  :/
Sometime in the future, someone will acknowledge the existence of this comment, let's wait patiently till then ; )
P.S. Your videos are amazing John, they're really helping me improve.",0.855,7
You inspire me so much <3,0.7832,0
"1. School doesn’t matter that much(to Him)- 0:11
2. Prioritising time is hard -  1:38
3. Help people with your life -3:25
4. Consider weird and diverse courses- 4:47 
5. Harvard isn’t great but it’s people are 6:24",0.4404,440
"It's really fitting how he put ""Man's Search for Meaning"" in the background LOL I see you John",0.5473,0
Hello please  give us an exemple of your daily program,0.3182,0
"where are you? I can't tell if that's a distillery or a library LMAO. Also going off of your creative corner video, I'm in a position where I don't have much space to reorganise, and instead I'm going outside a ton. Where do you go to get some mad work/study vibes?",0.6901,0
Thanks John!,0.4926,0
"Everytime i watch your videos, it motivates me",0.0,0
"Hey man, respect for your videos they are awesome!!",0.8309,0
I am so happy I found your channel and you decided to make YouTube videos tbh it has made a better person for sure c: And I hope you keep making them :))))),0.902,0
You should check out 80000 hours,0.0,0
You are really good at what you're doin'..keep doin'😍,0.4927,0
"I thoroughly appreciate your videos and the drive you have (and share) to be the best version of yourself, you can possibly be. Thank you for doing what you do!",0.8746,0
Thank u,0.3612,0
Great video,0.6249,0
What does a bad day look like for this perfect human being?,0.4019,0
"Yes, cohesion elements to form a cohesive whole, like a business system builds a business model with a business recipe. Great work!",0.8622,0
"Love you, you're an inspiration",0.8225,0
John deserves so many more subs! Your content is amazing bro,0.6239,14
Bro keep up the great work! The world needs more positive people!,0.8617,0
thank you so much,0.3612,0
love the content of this video! Can you make a video of the top 5 books that changed your life,0.7424,0
Youre not just bringing good in people. Yours are beyond greatness. You put so much work and effort just to showcase how to deal and atleast live well with lyf. These contents that you make deserve a clap. Keep inspiring us!😊,0.4188,0
These videos have benefited myself and others so much so you have definitely been doing heaps towards your helping others goal!,0.6658,0
"Your videos do help me alot keep going I’m always waiting for new videos please Don’t  stop  , your Egyptian follower 😊😊👍🏻",0.4215,0
"A brief summary:
1. School doesn't matter that much
2. Prioritizing  time is hard
3. To help people with his (John's) life
4. Love weird and diverse courses
5. Harvard's PEOPLE matter more",0.686,0
6:00 my best moment of life thought,0.6369,0
Tha only channel where i like all the videos i mean its that great......Good going john......🤘,0.3612,0
"0:17 ""School doesn't matter that much"" Imagine how smart you are, you're studying at Harvard, one of the best colleges in the world. And you don't need to spend that much time practicing exercises.
I'm in college too and studying all day long I don't do very well at math, so I'm pretty dumb I guess. What's your IQ?

My english is bad too, lol.
But I don't care because I love writting math in Latex XD",0.5494,0
I have absolutely no idea how to turn my effort down like a dial. It's either 100% or failing.,-0.5095,0
"Wish I had time to read a book a week​ or work on enriching myself, #PreMed",0.4019,0
"*john goes to Harvard*
John’s YouTube: HARVARD HARVARD HARVARD HARVARD HARVARD HARVARD HARVARD HARVARD HARVARD HARVARD HARVARD",0.0,76
Do you go to Harvard?,0.0,0
"Hey guys I’m in dire need of some advice. I just finished sophomore year of high school and I got a D+ in precalc honors (failed the final because I got framed for cheating and I couldn’t think or do anything, everything’s fine now though). Last semester I got a B-. Other than this I have straight A’s. If I get straight A’s junior and senior year will I be okay? I have a ton of ec’s and I got a 1600 on the SAT. I take all the ap’s that I can. I know you can’t specifically tell me if I’m doomed or not. I just need to know if I still have a shot at a pretty good school (USC, UCLA, Carnegie M)",0.4767,0
Do you read big books or small books for reading a book a week???,0.0,0
Don't worry. As soon as your CS classes ramp up you will see! Love your videos have fun in school next year! I live in Harvard Square and would love to grab a tea,0.9402,0
200 K subs coming up....,0.0,3
I remember taking anthropological theories relating to supernatural beliefs and practices as an elective and it was so much fun!  It was the only class I can remember throughout my time in college when I wasn't bored or procrastinated on studying or doing homework lol.,0.8169,1
Would you be able to make a vid of the books you’ve read the past year? I’ve started a book a week and I love it!,0.6696,0
"I don't have words to describe you... or your videos... you just make me feel happy and inspire me.. thank you, greets from Colombia ! 💛 Actually i feel so identified with you...",0.8955,0
"""Think BIG, Books, Individuals and Goals"" -tedtalk",0.0,0
John do you have any advice for me I just got rejected by a girl,-0.5106,0
"Looks like it was shot at the distillery. I would like to know on which one if it’s true. 
And thank you for what you’ve doing! You are one of a few intelligent people out there.",0.9117,0
"I know this is irrelevant.... BUT you are going to be a millionaire. Not necessarily because you go to Harvard or are really smart, but you have a million dollar perspective on life! You are NOT lucky, you ARE BLESSED!!!",0.9362,0
Hello! I'm a freshman at UMBC and I really appreciate your videos. They really motivate me to study better and live healthier. Please keep it up!,0.8927,0
"What's up! I'm Luke and I love making videos too! 190 vids since May 21, 2017!",0.7249,0
I want a growth book or planner. Very inspirational video.,0.7574,0
"John Fish, do you eat fish?",0.0,52
I wanna be best friends with you,0.8074,0
"And Jesus, walking by the sea of Galilee, saw two brethren, Simon called Peter, and Andrew his brother, casting a net into the sea: for they were fishers.

19 And he saith unto them, Follow me, and I will make you fishers of men.

20 And they straightway left their nets, and followed him.
Matthew 4:18-20",0.0,0
Dude.  I’m jealous of your YouTube channel.  Love it so much.   Keep going!,0.3595,0
"Hi John, I admire you.",0.4767,0
Outro music is dope,0.0,0
"Bro you are one of my favorite youtubers, your videos are so good and inspiring",0.8691,0
Where was this recorded at? It looks really awesome and chill.,0.659,0
"Dude I have been following you for a while. This is not a rhetorical question. Do you ever party? Or hang out with your friends? If you do, please respond ""yes"". And I will know that you know how to manage time better than Elon Musk; therefore, you will be the coolest guy I have ever known about. Man, 25 books this year is like you're pretty close to Warren Buffet's pace, 500 pages per day.",0.9438,0
such a punchable face,0.0,0
I subscribed,0.0,0
You should think about collaborating with Josh Beasley,0.0,0
I feel like he'll drop out of Harvard eventually,0.1027,1
"You are just the best youtuber in this ground. 
#moroccan_fan",0.6369,0
please make the growth book available in NZ! ❤🇳🇿,0.636,0
Will the growth book ever be avilable in amazon Australia?,0.5106,0
"When you talk, it almost feels like I am listening to myself...magic!",0.364,0
I know you are trying to use less social media but look at this youtube channel i think you would love it: Yes Theory,0.8847,0
"My most favorite nerd on youtube❤️
Love u man",0.7197,0
"You’re killing I️t dude! Keep up the good work. After watching a lot of your videos, I️ have one tip that I’ll leave here for you to interpret; Be less predictable.",-0.4574,0
"You're thoughts on grades are very similar to mine, but I'm concerned since I'm still a high school student, I'm limiting my future. I currently try to master course material, which coincidently gives me great assessment scores, but I haven't been completing homework, if I felt I understood the content. This average me at high Cs, and it really concerns me.",0.7684,0
"5:06 Wow, that's really relatable to me, for some reason. I'm about to be a junior in high school, and I've taken CP Biology and AP Physics. I'm planning on taking AP Biology, AP Chemistry, AP Computer Science, AP Chicano Studies, AP Psychology, Business/Marketing, AP US History, AP Gov, and ,like, really abstract electives mixed in simply because I was interested in it. I'm planning on being a Comp Sci major in Uni, probably, and my counselors and everyone are asking why I'm taking AP Bio and all these random courses haha.",0.8591,1
Thank you so very much for sharing the books that you read. Especially the inspirational talks you give to us viewers.,0.8459,0
"I really want to take steps to become a better person, but constant Anxiety feels paralyzing whenever I start to think about the change too much.",0.0507,0
"Love your videos, I have been managing my time better, after watching your videos, I am getting to do a lot more... thanks",0.875,0
This song is a bop!,0.0,0
"Hey John,

I think you should add The Qur’an on your reading list. I recommend the Oxford Interpretation.",0.3612,0
Smells like fish,0.3612,0
Can you make videos featuring your friends and interviews?,0.4767,0
Wait ur canadian yo that’s sickkkk dude,0.0,0
Heya I’m a highschooler attending harvard this summer and would enjoy meeting you when available,0.4939,0
Thanks you from France 🥀,0.4404,0
I love hearing about your life. Favorite You Tube channel! :),0.8883,0
I love hearing about your life. Favorite You Tube channel! :),0.8883,0
You’re videos are so insightful. I’ve learned a lot from what you’ve done.,0.0,0
I having staring contest with you,0.0,0
"How Exciting! Yes, PLEASE tell me what you learned from your freshman year at Harvard!",0.8597,0
Challenge: try to keep your eyes open as long as he does,0.0772,14
*YOU'RE SO INSPIRING*,0.0,155
I really loved the 3rd Lesson❤ the 4th too🙈,0.6361,0
"Haha, I just uploaded a similar video about my last few years of music school.  Keep it up! https://www.youtube.com/watch?v=wkOD4rDqaSM",0.5093,0
I’m 23 can’t pass elementary algebra,0.0,0
shipping for international orders ?,0.0,0
"Guys, number 5 is KEY. You gotta surround yourself with success minded people. I am 32. Even though I knew this before, I didn’t take it to heart. Seriously, stop tolerating toxic and negative people, and make it a priority to connect with people who aspire to become the best version of themselves. If I could give some advice to my younger self, this would be it. John, great video. You got a lot of talent. Keep uploading and helping. You got a great purpose my friend. 🤟",0.9584,765
What program/software do you use to make your thumbnails?,0.0,0
Good Video. Great Message. Congratulations. Keep At It!,0.9041,0
Make a video of your 5 favourite books,0.0,0
"Subscribed, i don't why i wasn't subscribed before!!",0.0,0
"I just started watching your videos, but can you clarify what school you go to again?",0.0,0
im curios to why you chose Swedish,0.0,0
Thank you so so much. Keep posting please I really benefit from your words.,0.796,0
"It's encouraging to see how much you've developed, and at least for me, has motivated me to push further. Keep learning, keep trying, John. I look forward to your next video. Have you listened to Jordan Peterson? I've found that his input and research into psychology and meaning in life immensely valuable.",0.8591,1
"You are ""Connecting the dots looking backward"" as said Jobs !",0.0,0
"Your ""school doesn't matter"" advice is helping me a lot. I mean, I've realized that you are right. I've been caring so much about school for last year, but in the end I'm not improving as much as I am tryharding... The differece between my last year grades and this year doesn't represent the extra effort that I'm doing. And I think this is because I was happier last year because I did my hobbies much more often than this one. Thank you Jhon :) 
PD: Sorry for my awful english, I'm from Spain, and the english curses here are as awful as my english :D",0.863,14
Do more streams!,0.0,0
have you met YesReneau? lol,0.4215,0
great video John! on top soon❤️❤️,0.7345,0
love you! keep making vds!,0.6988,0
"Hey John, you should see if you can collaborate with the hack smith, his workshop is in Kitchener and I’m sure he’d love to have you pass by seeing as how good you are with programming and technology in general",0.8555,2
Don't get me wrong,0.3724,0
I didn't realize you went to Harvard!,0.0,1
"I can attest that he does blink regularly in real life. Excellent reflection and thanks for the shouout, John ♥️♥️",0.765,532
"Hi I’m John fish and see, I like to suck cock. That’s the first lesson I learned at Harvard.",-0.25,0
"Recently, I found very cool channel It's in Russian and it's my favorite one. Her name is Ksenia Niglas, she makes videos about Harvard and she does her Phd. Today i can say that I have two best channels in my  subscriptions, you are the one of them) Thank you for your job, it's enjoyable and informed. I love it.",0.9606,23
"Your videos ideas and editing are amazing
I just love everything about this channel",0.8402,0
i also just finished my freshman year of college and i totally relate to all of these lessons!! thank you for creating great content as always :-),0.893,1
Your videos are truly an inspiration!,0.7644,0
"Hey John! Following you from the UK, I love your videos keep it up! :)",0.8309,3
"Thank you John
I think you are helping me so much
I love your videos
Note : I am from Egypt 🇪🇬",0.8473,0
Always like before watching,0.3612,0
I love this,0.6369,0
how many blinks can u count?,0.0,0
He’s so smart.,0.4576,0
"Is there a way you could sell the ""grow book"" on Amazon UK?

Keep it up...",0.1779,1
what a cool background!!! and I loved how it changed throughout the video :),0.8772,0
Hey John want to get into Harvard what should I do man... Thinking about my masters in Harvard please tell about all the rest curriculum have to go through...,0.3818,0
"Summary :

Lesson 1:
""School doesn't matter to me that much""
 0:16

Lesson 2:
""Prioritizing time is hard, especially when you want to be happy""
1:38

Lesson 3:
""I want to help people with my life""
3:25

Lesson 4:
""I love weird + diverse courses""
4:46

Lesson 5:
""Harvard isn't great, but it's people are""
6:22

Keep up with your great work, John!",-0.274,71
"No Sir, Harvard is Amazing",0.3818,1
John do you ever login to social media like fb etc or do you lack the free time due to studying and everything else?,0.5423,2
He’s so humble for a Harvard student,0.0,256
What are your personal rules with drinking alcohol and drugs?,0.0,101
What do you ever go to parties ?,0.4019,11
"I like how thoughtful this video is, thanks for sharing.",0.8689,0
People like you where needed on youtube. More like smarteveryday guy.,0.6124,0
"Just went to order your growth book. Well. It’s sold out, will you be releasing any more? And if so. When?",0.6199,0
"Great video! Those 5 lessons applies the me too! Keep up with your videos, they are my inspiration at the moment :)",0.9018,0
We need a tutorial on how to lose your virginity at Harvard,-0.4019,0
"Hey Jhon I really love your content it is just amazing I have watched every video of your and ik the efforts it takes so I hope to see you soon at harward, I would love to interview you @JhonFish",0.9554,0
Steve Jobs studied Zen too.,0.0,0
I can see you're inspired by Casey.,0.4939,0
Wishing everyone the GREATEST day ever💜,0.7804,5
What is your major? I start freshman year this fall and I’m still deciding what type of computer science degree to go for.,0.0,1
Thanks for inspiring me by creating & posting content like this one,0.8555,0
It’s awesome to see someone guided by a motivation to achieve genuine happiness.,0.8779,0
"you really have to read the autobiography of elon musk, written by aslee vance",0.0,10
"You are the best John , I have followed you on YouTube for more than a month and you have changed my life 
Love from Islamabad ,Pakistan ❤",0.8555,0
"keep up the great work, John. Greetings from Europe",0.7845,0
Giveaway? Is that still coming or was just follower bait,0.0,0
loved the video :),0.7845,0
I got a question.... the commercials that come on before the video and in-between; if I watch them without skipping the AD does that sponsor your  (JohnFish) educational videos? Are they just YOuTube sponsored videos?,0.0,11
I love your philosophy of happiness💖😄😁,0.6369,8
thank you!!!!,0.5673,0
You are my most favourite youtuber. If I could give you one tip that would be to live your eyes some rest because you r not blinking. Also my cousin looks like you.,0.3612,953
"21 hours eating lmao, you can cut that in half if you shovel it down!",0.4753,0
great job bro keep going ^_^,0.6249,0
"The Harvard experience sounds too advanced, but I’m glad you are doing well above and beyond just school work.",0.7992,0
Uh boot.,0.0,5
"Aspiring to go to Harvard, your videos really help and inspire me!",0.8047,8
"Could you make a video of you favourite books you've read so far, regardless of the genre?",0.0,242
Wait I’m confused how old is he and what year is a freshman equivalent to in UK schools?,-0.3182,6
Your videos are worth watching,0.2263,69
I love your videos man! Perfect mix of insights and entertainment. Keep up the good work.,0.9312,0
love it,0.6369,0
"On average, how many hours do you spend studying?",0.0,0
"Great video, really well explained.",0.7574,0
You are very nice and honest bro.. and just like yours growth book i also started maintaining my grwoth book . And really bro it is helping a lot ! Thanxx brother!,0.9266,0
Inspirational,0.5106,0
Nice of you to change the location john,0.4215,5
CAVS GETTING SWEPT,0.0,48
"great video, can you pls make a video of how to get into harvard as an international student pls",0.6908,0
"i definitely wish i learned that school doesn't matter that much when i was younger!! the 80/20 rule is a really smart thing to take away! spend more time doing the things that enrich you outside of the classroom and you'll be much happier and grow exponentially more as a person. wish I had your videos when I was in college, but lucky for all these younger people who can take in your advice. thanks for sharing, John!",0.9644,117
13th comment....,0.0,0
You're not blinking,0.0,1577
Is harvard overrated?,0.0,100
Hello!!!! Great Video <3 <3,0.9015,0
Keep it up John be anything u want to be,0.0772,0
First to watch,0.0,0
First!,0.0,1
